@relation sessions
@attribute Session integer
@attribute Actions integer
@attribute Time integer
@attribute PageAverageTime real
@attribute /ksc.html {True, False}
@attribute /shuttle/missions/missions.html {True, False}
@attribute /shuttle/countdown/ {True, False}
@attribute / {True, False}
@data
57995,9,583,64.77777777777777,True,True,True,True
57997,2,92,46.0,True,True,True,True
57998,4,235,58.75,True,True,True,True
58004,4,261,65.25,True,True,True,True
58005,2,128,64.0,True,True,True,True
58007,2,36,18.0,True,True,True,True
58008,2,62,31.0,True,True,True,True
58010,3,95,31.666666666666668,True,True,True,True
58012,8,564,70.5,True,True,True,True
58013,4,38,9.5,True,True,True,True
58015,2,45,22.5,True,True,True,True
58016,3,134,44.666666666666664,True,True,True,True
58019,4,248,62.0,True,True,True,True
58021,3,50,16.666666666666668,True,True,True,True
58023,9,819,91.0,True,True,True,True
58026,4,167,41.75,True,True,True,True
58027,4,329,82.25,True,True,True,True
58029,6,538,89.66666666666667,True,True,True,True
58031,2,53,26.5,True,True,True,True
58033,3,537,179.0,True,True,True,True
58036,4,144,36.0,True,True,True,True
58037,4,1289,322.25,True,True,True,True
58039,4,226,56.5,True,True,True,True
58040,3,158,52.666666666666664,True,True,True,True
58042,2,632,316.0,True,True,True,True
58043,7,784,112.0,True,True,True,True
58044,6,629,104.83333333333333,True,True,True,True
58046,2,52,26.0,True,True,True,True
58047,2,56,28.0,True,True,True,True
58048,5,246,49.2,True,True,True,True
58051,4,151,37.75,True,True,True,True
58052,2,36,18.0,True,True,True,True
58055,2,56,28.0,True,True,True,True
58056,3,400,133.33333333333334,True,True,True,True
58059,2,31,15.5,True,True,True,True
58063,23,1535,66.73913043478261,True,True,True,True
58064,2,75,37.5,True,True,True,True
58066,2,25,12.5,True,True,True,True
58067,2,47,23.5,True,True,True,True
58069,3,62,20.666666666666668,True,True,True,True
58070,4,191,47.75,True,True,True,True
58075,5,173,34.6,True,True,True,True
58077,2,110,55.0,True,True,True,True
58080,4,110,27.5,True,True,True,True
58086,2,33,16.5,True,True,True,True
58090,4,260,65.0,True,True,True,True
58091,7,477,68.14285714285714,True,True,True,True
58093,17,1645,96.76470588235294,True,True,True,True
58096,7,187,26.714285714285715,True,True,True,True
58099,5,47,9.4,True,True,True,True
58100,5,470,94.0,True,True,True,True
58101,8,487,60.875,True,True,True,True
58102,5,583,116.6,True,True,True,True
58103,5,384,76.8,True,True,True,True
58106,2,11,5.5,True,True,True,True
58113,2,26,13.0,True,True,True,True
58115,3,29,9.666666666666666,True,True,True,True
58117,2,401,200.5,True,True,True,True
58118,2,383,191.5,True,True,True,True
58121,2,19,9.5,True,True,True,True
58124,4,892,223.0,True,True,True,True
58125,3,85,28.333333333333332,True,True,True,True
58127,3,586,195.33333333333334,True,True,True,True
58128,2,82,41.0,True,True,True,True
58132,3,118,39.333333333333336,True,True,True,True
58133,2,22,11.0,True,True,True,True
58136,6,1430,238.33333333333334,True,True,True,True
58137,2,131,65.5,True,True,True,True
58138,3,38,12.666666666666666,True,True,True,True
58139,3,150,50.0,True,True,True,True
58140,5,319,63.8,True,True,True,True
58141,2,144,72.0,True,True,True,True
58142,2,142,71.0,True,True,True,True
58143,2,58,29.0,True,True,True,True
58144,2,181,90.5,True,True,True,True
58145,2,129,64.5,True,True,True,True
58146,3,356,118.66666666666667,True,True,True,True
58147,2,58,29.0,True,True,True,True
58148,5,105,21.0,True,True,True,True
58149,6,273,45.5,True,True,True,True
58154,4,228,57.0,True,True,True,True
58156,3,48,16.0,True,True,True,True
58157,4,265,66.25,True,True,True,True
58162,2,65,32.5,True,True,True,True
58164,5,163,32.6,True,True,True,True
58170,8,586,73.25,True,True,True,True
58185,3,80,26.666666666666668,True,True,True,True
58186,4,302,75.5,True,True,True,True
58190,2,85,42.5,True,True,True,True
58192,10,1384,138.4,True,True,True,True
58194,3,1035,345.0,True,True,True,True
58198,5,239,47.8,True,True,True,True
58202,3,61,20.333333333333332,True,True,True,True
58206,3,88,29.333333333333332,True,True,True,True
58207,2,70,35.0,True,True,True,True
58210,3,130,43.333333333333336,True,True,True,True
58215,2,178,89.0,True,True,True,True
58219,3,379,126.33333333333333,True,True,True,True
58225,3,610,203.33333333333334,True,True,True,True
58227,8,631,78.875,True,True,True,True
58229,3,192,64.0,True,True,True,True
58230,4,242,60.5,True,True,True,True
58231,5,391,78.2,True,True,True,True
58232,4,161,40.25,True,True,True,True
58234,9,268,29.77777777777778,True,True,True,True
58235,3,82,27.333333333333332,True,True,True,True
58236,15,1061,70.73333333333333,True,True,True,True
58237,19,1380,72.63157894736842,True,True,True,True
58238,2,51,25.5,True,True,True,True
58239,3,32,10.666666666666666,True,True,True,True
58244,10,243,24.3,True,True,True,True
58246,4,706,176.5,True,True,True,True
58253,12,778,64.83333333333333,True,True,True,True
58254,5,932,186.4,True,True,True,True
58257,4,1331,332.75,True,True,True,True
58262,2,169,84.5,True,True,True,True
58265,4,260,65.0,True,True,True,True
58266,3,416,138.66666666666666,True,True,True,True
58275,10,701,70.1,True,True,True,True
58279,2,55,27.5,True,True,True,True
58282,2,30,15.0,True,True,True,True
58285,2,11,5.5,True,True,True,True
58288,2,58,29.0,True,True,True,True
58294,3,266,88.66666666666667,True,True,True,True
58296,2,80,40.0,True,True,True,True
58297,2,24,12.0,True,True,True,True
58301,19,1379,72.57894736842105,True,True,True,True
58306,2,50,25.0,True,True,True,True
58307,11,685,62.27272727272727,True,True,True,True
58309,8,945,118.125,True,True,True,True
58311,3,305,101.66666666666667,True,True,True,True
58322,8,441,55.125,True,True,True,True
58324,3,401,133.66666666666666,True,True,True,True
58326,2,39,19.5,True,True,True,True
58327,4,338,84.5,True,True,True,True
58330,2,33,16.5,True,True,True,True
58331,2,401,200.5,True,True,True,True
58332,4,255,63.75,True,True,True,True
58334,6,256,42.666666666666664,True,True,True,True
58339,4,143,35.75,True,True,True,True
58340,11,221,20.09090909090909,True,True,True,True
58344,3,104,34.666666666666664,True,True,True,True
58345,4,448,112.0,True,True,True,True
58348,2,53,26.5,True,True,True,True
58350,5,327,65.4,True,True,True,True
58356,2,45,22.5,True,True,True,True
58357,6,647,107.83333333333333,True,True,True,True
58360,6,459,76.5,True,True,True,True
58363,3,329,109.66666666666667,True,True,True,True
58366,3,85,28.333333333333332,True,True,True,True
58367,3,140,46.666666666666664,True,True,True,True
58369,5,1160,232.0,True,True,True,True
58371,9,887,98.55555555555556,True,True,True,True
58372,3,161,53.666666666666664,True,True,True,True
58373,6,152,25.333333333333332,True,True,True,True
58375,2,26,13.0,True,True,True,True
58382,7,779,111.28571428571429,True,True,True,True
58385,8,626,78.25,True,True,True,True
58388,2,30,15.0,True,True,True,True
58389,2,19,9.5,True,True,True,True
58391,2,27,13.5,True,True,True,True
58392,5,291,58.2,True,True,True,True
58397,6,139,23.166666666666668,True,True,True,True
58399,7,1030,147.14285714285714,True,True,True,True
58400,2,138,69.0,True,True,True,True
58401,2,37,18.5,True,True,True,True
58411,3,108,36.0,True,True,True,True
58412,2,94,47.0,True,True,True,True
58416,3,235,78.33333333333333,True,True,True,True
58417,2,446,223.0,True,True,True,True
58419,5,629,125.8,True,True,True,True
58420,3,1621,540.3333333333334,True,True,True,True
58422,4,146,36.5,True,True,True,True
58428,5,370,74.0,True,True,True,True
58430,2,190,95.0,True,True,True,True
58435,2,66,33.0,True,True,True,True
58439,2,789,394.5,True,True,True,True
58440,8,628,78.5,True,True,True,True
58441,3,874,291.3333333333333,True,True,True,True
58442,5,211,42.2,True,True,True,True
58443,16,1711,106.9375,True,True,True,True
58447,3,1147,382.3333333333333,True,True,True,True
58449,2,59,29.5,True,True,True,True
58452,8,509,63.625,True,True,True,True
58454,5,1147,229.4,True,True,True,True
58459,2,20,10.0,True,True,True,True
58461,6,967,161.16666666666666,True,True,True,True
58462,3,26,8.666666666666666,True,True,True,True
58463,4,48,12.0,True,True,True,True
58466,6,263,43.833333333333336,True,True,True,True
58468,3,38,12.666666666666666,True,True,True,True
58470,2,42,21.0,True,True,True,True
58472,5,612,122.4,True,True,True,True
58473,4,200,50.0,True,True,True,True
58478,2,20,10.0,True,True,True,True
58481,4,136,34.0,True,True,True,True
58484,3,134,44.666666666666664,True,True,True,True
58497,4,483,120.75,True,True,True,True
58501,3,37,12.333333333333334,True,True,True,True
58502,7,781,111.57142857142857,True,True,True,True
58503,2,13,6.5,True,True,True,True
58505,3,34,11.333333333333334,True,True,True,True
58506,2,120,60.0,True,True,True,True
58510,7,305,43.57142857142857,True,True,True,True
58512,4,814,203.5,True,True,True,True
58514,3,90,30.0,True,True,True,True
58516,5,312,62.4,True,True,True,True
58518,2,245,122.5,True,True,True,True
58519,2,48,24.0,True,True,True,True
58521,7,456,65.14285714285714,True,True,True,True
58525,2,19,9.5,True,True,True,True
58526,3,87,29.0,True,True,True,True
58527,2,16,8.0,True,True,True,True
58530,4,261,65.25,True,True,True,True
58533,5,307,61.4,True,True,True,True
58535,3,73,24.333333333333332,True,True,True,True
58539,6,367,61.166666666666664,True,True,True,True
58540,3,86,28.666666666666668,True,True,True,True
58541,6,209,34.833333333333336,True,True,True,True
58542,4,292,73.0,True,True,True,True
58545,2,0,0.0,False,False,False,False
58546,5,493,98.6,True,True,True,True
58549,2,25,12.5,True,True,True,True
58550,3,172,57.333333333333336,True,True,True,True
58553,12,1443,120.25,True,True,True,True
58555,2,204,102.0,True,True,True,True
58569,2,80,40.0,True,True,True,True
58570,2,20,10.0,True,True,True,True
58573,2,17,8.5,True,True,True,True
58574,2,23,11.5,True,True,True,True
58576,3,15,5.0,True,True,True,True
58577,3,1232,410.6666666666667,True,True,True,True
58579,2,111,55.5,True,True,True,True
58580,2,62,31.0,True,True,True,True
58581,3,87,29.0,True,True,True,True
58582,9,1415,157.22222222222223,True,True,True,True
58584,3,67,22.333333333333332,True,True,True,True
58585,2,121,60.5,True,True,True,True
58590,5,463,92.6,True,True,True,True
58591,3,73,24.333333333333332,True,True,True,True
58592,2,20,10.0,True,True,True,True
58593,2,13,6.5,True,True,True,True
58598,2,23,11.5,True,True,True,True
58601,4,217,54.25,True,True,True,True
58604,2,148,74.0,True,True,True,True
58611,2,42,21.0,True,True,True,True
58615,5,52,10.4,True,True,True,True
58618,3,31,10.333333333333334,True,True,True,True
58622,3,140,46.666666666666664,True,True,True,True
58624,4,172,43.0,True,True,True,True
58625,5,126,25.2,True,True,True,True
58627,3,262,87.33333333333333,True,True,True,True
58628,3,22,7.333333333333333,True,True,True,True
58637,3,228,76.0,True,True,True,True
58640,3,88,29.333333333333332,True,True,True,True
58645,5,205,41.0,True,True,True,True
58649,2,27,13.5,True,True,True,True
58651,6,788,131.33333333333334,True,True,True,True
58652,4,68,17.0,True,True,True,True
58653,4,150,37.5,True,True,True,True
58654,5,468,93.6,True,True,True,True
58655,4,146,36.5,True,True,True,True
58657,8,882,110.25,True,True,True,True
58659,8,344,43.0,True,True,True,True
58660,3,87,29.0,True,True,True,True
58661,5,207,41.4,True,True,True,True
58664,2,48,24.0,True,True,True,True
58666,6,275,45.833333333333336,True,True,True,True
58669,4,255,63.75,True,True,True,True
58671,2,30,15.0,True,True,True,True
58672,2,66,33.0,True,True,True,True
58673,2,35,17.5,True,True,True,True
58676,2,66,33.0,True,True,True,True
58677,2,55,27.5,True,True,True,True
58680,2,57,28.5,True,True,True,True
58683,4,179,44.75,True,True,True,True
58684,4,172,43.0,True,True,True,True
58688,5,284,56.8,True,True,True,True
58689,3,95,31.666666666666668,True,True,True,True
58690,2,51,25.5,True,True,True,True
58691,2,19,9.5,True,True,True,True
58692,3,318,106.0,True,True,True,True
58693,8,292,36.5,True,True,True,True
58694,5,1390,278.0,True,True,True,True
58695,21,1502,71.52380952380952,True,True,True,True
58697,18,466,25.88888888888889,True,True,True,True
58698,4,67,16.75,True,True,True,True
58701,5,237,47.4,True,True,True,True
58702,4,50,12.5,True,True,True,True
58708,2,33,16.5,True,True,True,True
58712,5,110,22.0,True,True,True,True
58716,7,347,49.57142857142857,True,True,True,True
58717,3,31,10.333333333333334,True,True,True,True
58719,4,788,197.0,True,True,True,True
58722,2,14,7.0,True,True,True,True
58723,2,30,15.0,True,True,True,True
58732,3,199,66.33333333333333,True,True,True,True
58736,4,280,70.0,True,True,True,True
58737,3,73,24.333333333333332,True,True,True,True
58738,5,538,107.6,True,True,True,True
58740,2,192,96.0,True,True,True,True
58742,2,206,103.0,True,True,True,True
58743,6,333,55.5,True,True,True,True
58744,9,818,90.88888888888889,True,True,True,True
58745,3,41,13.666666666666666,True,True,True,True
58746,3,113,37.666666666666664,True,True,True,True
58750,2,34,17.0,True,True,True,True
58751,2,43,21.5,True,True,True,True
58759,7,550,78.57142857142857,True,True,True,True
58763,4,410,102.5,True,True,True,True
58764,5,85,17.0,True,True,True,True
58765,6,401,66.83333333333333,True,True,True,True
58766,2,16,8.0,True,True,True,True
58770,3,338,112.66666666666667,True,True,True,True
58771,3,148,49.333333333333336,True,True,True,True
58775,5,128,25.6,True,True,True,True
58781,2,60,30.0,True,True,True,True
58785,5,44,8.8,True,True,True,True
58787,6,1063,177.16666666666666,True,True,True,True
58789,4,102,25.5,True,True,True,True
58791,11,1743,158.45454545454547,True,True,True,True
58799,7,816,116.57142857142857,True,True,True,True
58811,2,38,19.0,True,True,True,True
58813,2,40,20.0,True,True,True,True
58814,2,90,45.0,True,True,True,True
58816,2,72,36.0,True,True,True,True
58817,4,469,117.25,True,True,True,True
58818,2,204,102.0,True,True,True,True
58819,2,764,382.0,True,True,True,True
58820,2,16,8.0,True,True,True,True
58823,6,741,123.5,True,True,True,True
58825,5,560,112.0,True,True,True,True
58826,7,406,58.0,True,True,True,True
58831,6,92,15.333333333333334,True,True,True,True
58832,2,17,8.5,True,True,True,True
58833,4,122,30.5,True,True,True,True
58836,2,35,17.5,True,True,True,True
58837,2,126,63.0,True,True,True,True
58840,2,32,16.0,True,True,True,True
58841,3,56,18.666666666666668,True,True,True,True
58842,5,235,47.0,True,True,True,True
58846,7,235,33.57142857142857,True,True,True,True
58847,5,139,27.8,True,True,True,True
58848,4,184,46.0,True,True,True,True
58854,5,366,73.2,True,True,True,True
58855,9,871,96.77777777777777,True,True,True,True
58856,4,203,50.75,True,True,True,True
58857,7,508,72.57142857142857,True,True,True,True
58859,6,402,67.0,True,True,True,True
58860,3,125,41.666666666666664,True,True,True,True
58861,3,221,73.66666666666667,True,True,True,True
58866,2,48,24.0,True,True,True,True
58867,3,102,34.0,True,True,True,True
58868,2,85,42.5,True,True,True,True
58869,2,6,3.0,True,True,True,True
58870,3,611,203.66666666666666,True,True,True,True
58872,3,126,42.0,True,True,True,True
58873,2,36,18.0,True,True,True,True
58874,3,475,158.33333333333334,True,True,True,True
58875,3,274,91.33333333333333,True,True,True,True
58878,4,363,90.75,True,True,True,True
58880,2,60,30.0,True,True,True,True
58882,2,192,96.0,True,True,True,True
58884,4,234,58.5,True,True,True,True
58885,2,65,32.5,True,True,True,True
58886,2,94,47.0,True,True,True,True
58887,2,140,70.0,True,True,True,True
58889,2,30,15.0,True,True,True,True
58890,7,227,32.42857142857143,True,True,True,True
58894,6,745,124.16666666666667,True,True,True,True
58899,14,1447,103.35714285714286,True,True,True,True
58905,5,363,72.6,True,True,True,True
58907,8,605,75.625,True,True,True,True
58909,8,451,56.375,True,True,True,True
58910,3,128,42.666666666666664,True,True,True,True
58911,4,109,27.25,True,True,True,True
58912,2,15,7.5,True,True,True,True
58914,5,409,81.8,True,True,True,True
58915,2,550,275.0,True,True,True,True
58916,3,148,49.333333333333336,True,True,True,True
58917,7,614,87.71428571428571,True,True,True,True
58918,3,106,35.333333333333336,True,True,True,True
58919,4,280,70.0,True,True,True,True
58920,4,372,93.0,True,True,True,True
58921,3,96,32.0,True,True,True,True
58922,2,327,163.5,True,True,True,True
58924,2,51,25.5,True,True,True,True
58925,4,230,57.5,True,True,True,True
58927,7,745,106.42857142857143,True,True,True,True
58929,3,161,53.666666666666664,True,True,True,True
58930,4,142,35.5,True,True,True,True
58931,2,46,23.0,True,True,True,True
58932,3,131,43.666666666666664,True,True,True,True
58935,13,936,72.0,True,True,True,True
58936,3,140,46.666666666666664,True,True,True,True
58938,4,145,36.25,True,True,True,True
58941,3,436,145.33333333333334,True,True,True,True
58942,5,554,110.8,True,True,True,True
58943,3,43,14.333333333333334,True,True,True,True
58944,3,65,21.666666666666668,True,True,True,True
58945,5,453,90.6,True,True,True,True
58955,3,87,29.0,True,True,True,True
58957,2,124,62.0,True,True,True,True
58959,9,1236,137.33333333333334,True,True,True,True
58963,2,87,43.5,True,True,True,True
58966,2,89,44.5,True,True,True,True
58976,7,384,54.857142857142854,True,True,True,True
58978,4,174,43.5,True,True,True,True
58979,2,45,22.5,True,True,True,True
58980,2,14,7.0,True,True,True,True
58981,3,263,87.66666666666667,True,True,True,True
58985,2,411,205.5,True,True,True,True
58986,2,41,20.5,True,True,True,True
58987,2,20,10.0,True,True,True,True
58991,2,25,12.5,True,True,True,True
58993,2,228,114.0,True,True,True,True
58995,14,260,18.571428571428573,True,True,True,True
